continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
Asia,Israel,26/12/2021,1364769,806,8251,0,144435.284,85.3,137.263,873.214,0,0.091,1.82,45,4.762,396,41.909,5,0.529,197,20.849,33101931,94494,3562.795,10.17,91270,9.823,0.015,66.7,people tested,16660971,6533675,5910771,4216525,27771,21831,176.33,69.15,62.55,44.62,2310,8369,0.089,48.95,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,7192.8994,7.83,4.45,808.1858
Asia,Israel,2/1/2022,1391660,4230,8262,2,147281.194,447.666,406.559,874.378,0.212,0.166,2.16,43,4.551,638,67.52,4,0.423,420,44.449,34022839,136551,3661.914,14.697,131558,14.16,0.034,29.4,people tested,16823140,6593402,5950814,4278924,30295,23167,178.04,69.78,62.98,45.28,2452,8532,0.09,48.9,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,7290.2993,7.85,9.68,806.59955
Asia,Israel,9/1/2022,1504544,22907,8286,5,159227.855,2424.278,1706.666,876.918,0.529,0.363,2.18,61,6.456,1344,142.237,24,2.54,1196,126.574,35924508,342879,3866.592,36.904,271667,29.24,0.072,13.9,people tested,17313135,6647454,5990451,4675230,95676,69999,183.23,70.35,63.4,49.48,7408,7722,0.082,42.98,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,7307.3994,7.78,1.63,808.4915
Asia,Israel,16/1/2022,1813519,45100,8360,19,191927.082,4772.992,4671.318,884.75,2.011,1.119,1.4,114,12.065,2314,244.894,68,7.197,2426,256.747,38583025,426537,4152.731,45.909,379788,40.877,0.129,7.8,people tested,17705013,6686524,6041270,4977219,40016,55983,187.37,70.76,63.94,52.67,5925,5581,0.059,42.87,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,7425.699,7.81,10.81,821.5802
Asia,Israel,23/1/2022,2308253,67961,8553,41,244285.427,7192.401,7479.764,905.175,4.339,2.918,1.26,211,22.33,3221,340.883,125,13.229,3427,362.684,41277798,378155,4442.772,40.701,384968,41.435,0.191,5.2,people tested,17842212,6697799,6079861,5064552,15662,19600,188.83,70.88,64.34,53.6,2074,1611,0.017,42.78,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,7746.7993,8.06,29.9,857.10675
Asia,Israel,30/1/2022,2782662,49468,8889,56,294492.751,5235.263,7172.475,940.734,5.927,5.08,0.99,321,33.972,3625,383.638,215,22.754,3602,381.204,43201671,262257,4649.841,28.227,274839,29.581,0.241,4.1,people tested,17917416,6702003,6104577,5110836,15607,10743,189.62,70.93,64.61,54.09,1137,601,0.006,45.12,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,8146.099,8.38,36.64,901.28534
Asia,Israel,6/2/2022,3165397,33670,9323,62,334998.095,3563.34,5786.478,986.665,6.562,6.562,0.77,361,38.205,3597,380.675,214,22.648,3329,352.312,44558286,187126,4795.855,20.141,193802,20.859,0.266,3.8,people tested,17974453,6704477,6119395,5150581,9759,8148,190.23,70.95,64.76,54.51,862,353,0.004,45.09,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,8619.6,8.77,43.18,953.6735
Asia,Israel,13/2/2022,3406475,18057,9762,57,360511.694,1910.996,3644.8,1033.125,6.032,6.637,0.64,322,34.078,2825,298.973,162,17.145,2296,242.989,45469563,126740,4893.936,13.641,130182,14.012,0.241,4.1,people tested,18017756,6706134,6126190,5185432,7198,6186,190.68,70.97,64.83,54.88,655,237,0.003,38.54,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,8987.1,9.04,33.64,994.33374
Asia,Israel,20/2/2022,3542054,10371,10024,26,374860.197,1097.576,2049.786,1060.853,2.752,3.961,0.57,309,32.702,2180,230.712,114,12.065,1509,159.699,46124436,90352,4964.421,9.725,93553,10.069,0.186,5.4,people tested,18043540,6707372,6129929,5206239,4105,3683,190.96,70.98,64.87,55.1,390,177,0.002,38.54,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,9245,9.21,25.09,1022.86786
Asia,Israel,27/2/2022,3619923,6002,10216,21,383101.175,635.199,1177.283,1081.173,2.222,2.903,0.58,261,27.622,1658,175.468,67,7.091,1036,109.641,46620821,67560,5017.847,7.272,70912,7.632,0.143,7,people tested,18057058,6708138,6132128,5216792,2020,1931,191.1,70.99,64.9,55.21,204,109,0.001,38.53,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,9415.1,9.28,16.6,1041.6877
Asia,Israel,6/3/2022,3672984,4678,10350,16,388716.69,495.079,802.216,1095.354,1.693,2.026,0.68,208,22.013,1270,134.406,45,4.762,671,71.013,47034127,55923,5062.332,6.019,59044,6.355,0.121,8.3,people tested,18065893,6708735,6133704,5223454,1534,1262,191.19,71,64.91,55.28,134,85,0.001,21.3,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,9518.6,9.29,10.33,1053.1389
Asia,Israel,13/3/2022,3716742,3971,10421,9,393347.656,420.256,661.567,1102.868,0.952,1.073,0.88,173,18.309,1017,107.63,33,3.492,544,57.572,47413289,51278,5103.142,5.519,54166,5.83,0.111,9,people tested,18072901,6709262,6135183,5228456,1325,1001,191.27,71,64.93,55.33,106,75,0.001,17.59,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,9559.1,9.24,4.13,1057.6199
Asia,Israel,20/3/2022,3764553,7808,10479,8,398407.556,826.331,722.843,1109.006,0.847,0.877,1.2,163,17.251,1010,106.89,38,4.022,541,57.255,47796656,63174,5144.404,6.799,54767,5.895,0.143,7,people tested,18080375,6709696,6136273,5234406,2297,1068,191.35,71.01,64.94,55.4,113,62,0.001,17.59,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,9626.6,9.22,7.01,1065.0881
Asia,Israel,27/3/2022,3853519,9862,10529,12,407822.944,1043.708,1345.055,1114.298,1.27,0.756,1.16,130,13.758,1055,111.652,19,2.011,705,74.611,48278700,71472,5196.287,7.693,68863,7.412,0.191,5.2,people tested,18096631,6710436,6137861,5248334,4465,2322,191.52,71.02,64.96,55.54,246,106,0.001,17.59,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,9740.1,9.25,12.56,1077.6458
Asia,Israel,3/4/2022,3939696,7367,10592,12,416943.169,779.659,1302.889,1120.965,1.27,0.952,0.9,121,12.806,1009,106.784,31,3.281,693,73.341,48726523,60254,5244.486,6.485,63975,6.886,0.181,5.5,people tested,18115888,6711261,6139341,5265286,3476,2751,191.72,71.03,64.97,55.72,291,118,0.001,17.59,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,9944.6,9.36,22,1100.2716
Asia,Israel,10/4/2022,3996992,4672,10652,12,423006.879,494.444,866.244,1127.315,1.27,0.907,0.72,111,11.747,935,98.952,32,3.387,646,68.367,49094190,53655,5284.059,5.775,52524,5.653,0.145,6.9,people tested,18131733,6711908,6140485,5279340,2642,2264,191.89,71.03,64.99,55.87,240,92,0.001,17.59,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,10099.3,9.43,17.01,1117.3877
Asia,Israel,17/4/2022,4031445,2284,10700,2,426653.085,241.719,520.887,1132.395,0.212,0.726,0.67,91,9.631,733,77.574,19,2.011,456,48.259,49437004,39828,5320.956,4.287,48973,5.271,0.093,10.8,people tested,18140879,6712467,6141416,5286996,1229,1307,191.99,71.04,65,55.95,138,80,0.001,17.59,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,10114,9.36,1.68,1119.0142
Asia,Israel,24/4/2022,4057339,2550,10746,6,429393.481,269.87,391.485,1137.263,0.635,0.695,0.75,89,9.419,765,80.961,17,1.799,460,48.682,49790783,64477,5359.034,6.94,50540,5.44,0.073,13.7,people tested,18146935,6712811,6142172,5291952,1543,865,192.05,71.04,65,56.01,92,49,0.001,17.59,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,10172.9,9.34,6.81,1125.5309
Asia,Israel,1/5/2022,4078565,1621,10782,5,431639.856,171.553,320.911,1141.073,0.529,0.544,0.73,74,7.832,638,67.52,19,2.011,341,36.088,50164580,49742,5399.266,5.354,53400,5.747,0.052,19.2,people tested,18154210,6713390,6143279,5297541,1267,1039,192.13,71.05,65.02,56.06,110,83,0.001,17.59,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,10207.2,9.3,3.84,1129.3258
Asia,Israel,8/5/2022,4092984,1814,10812,3,433165.838,191.978,217.997,1144.248,0.317,0.454,0.83,63,6.667,535,56.62,16,1.693,265,28.045,50499319,65146,5435.294,7.012,47820,5.147,0.044,22.7,people tested,18157879,6713692,6143915,5300272,1052,524,192.17,71.05,65.02,56.09,55,43,0,17.59,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,10287.9,9.3,9.42,1138.2545
Asia,Israel,15/5/2022,4108294,1485,10832,3,434786.115,157.159,231.468,1146.365,0.317,0.302,0.92,51,5.397,458,48.471,11,1.164,237,25.082,50852223,51034,5473.278,5.493,50415,5.426,0.043,23.3,people tested,18163487,6714166,6144796,5304525,1176,801,192.23,71.06,65.03,56.14,85,68,0.001,17.59,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,10299.2,9.24,1.32,1139.5048
Asia,Israel,22/5/2022,4123091,1249,10855,4,436352.101,132.183,223.712,1148.799,0.423,0.348,0.94,52,5.503,435,46.037,10,1.058,235,24.87,51144709,23870,5504.758,2.569,41784,4.497,0.049,20.4,people tested,18168673,6714577,6145673,5308423,918,741,192.28,71.06,65.04,56.18,78,59,0.001,14.81,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,10303.5,9.17,0.51,1139.9805
Asia,Israel,29/5/2022,4136340,1310,10866,2,437754.26,138.639,200.308,1149.963,0.212,0.166,1.09,39,4.127,487,51.54,11,1.164,296,31.326,51284162,21346,5519.768,2.297,19922,2.144,0.098,10.2,people tested,18172382,6714922,6146339,5311121,721,530,192.32,71.06,65.05,56.21,56,49,0.001,14.81,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,10347.2,9.14,5.21,1144.8154
Asia,Israel,5/6/2022,4152818,1578,10880,1,439498.148,167.002,249.127,1151.445,0.106,0.212,1.41,31,3.281,519,54.926,3,0.317,321,33.972,51384435,8403,5530.56,0.904,14325,1.542,0.161,6.2,people tested,18175001,6715186,6146867,5312948,34,374,192.35,71.07,65.05,56.23,40,38,0,14.81,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,10361.7,9.09,1.75,1146.4197
Asia,Israel,12/6/2022,4182270,3340,10893,2,442615.092,353.477,445.278,1152.82,0.212,0.197,1.46,22,2.328,735,77.786,6,0.635,551,58.313,51518500,22259,5544.99,2.396,19152,2.061,0.248,4,people tested,18179861,6715565,6147712,5316584,1269,694,192.4,71.07,65.06,56.27,73,54,0.001,14.81,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,10415,9.07,6.54,1152.3168
Asia,Israel,19/6/2022,4229718,4971,10911,4,447636.575,526.087,717.355,1154.725,0.423,0.272,1.41,44,4.657,1065,112.71,27,2.857,855,90.486,51678784,26278,5562.241,2.828,22898,2.465,0.323,3.1,people tested,18186255,6716064,6148580,5321611,1518,913,192.47,71.08,65.07,56.32,97,71,0.001,14.81,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,10486.5,9.07,9.01,1160.2275
Europe,Italy,27/12/2020,2039182,10429,71627,268,34540.469,176.651,243.671,1213.246,4.539,7.695,0.89,2580,43.701,26151,442.956,1173,19.869,8399,142.266,26046137,59879,439.669,1.011,131002,2.211,0.1031,9.7,tests performed,7190,7190,,,,,0.01,0.01,,,,,,82.41,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,99615.805,15.54,12.83,1674.199
Europe,Italy,3/1/2021,2141201,11825,74985,364,36268.508,200.297,246.863,1270.126,6.166,8.126,1.06,2583,43.752,25658,434.605,1233,20.885,9277,157.137,26926279,102974,454.526,1.738,125735,2.122,0.1224,8.2,tests performed,126887,126887,,,35878,17100,0.21,0.21,,,290,17100,0.029,82.41,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,102036.91,15.58,17.4,1722.4229
Europe,Italy,10/1/2021,2257866,19976,78394,483,38244.625,338.361,282.303,1327.869,8.181,8.249,1.06,2615,44.294,26042,441.11,1228,20.8,9432,159.763,27891393,139758,470.818,2.359,137873,2.327,0.1254,8,tests performed,680930,680930,15,,60942,79149,1.15,1.15,0,,1341,79149,0.134,78.7,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,103497.11,15.44,9.5,1747.0717
Europe,Italy,17/1/2021,2368733,16310,81800,475,40122.534,276.265,268.273,1385.561,8.046,8.242,0.88,2503,42.397,25260,427.864,1143,19.361,8594,145.569,29206692,211078,493.02,3.563,187900,3.172,0.0797,12.6,tests performed,1231727,1228735,3010,,37661,78685,2.09,2.08,0.01,,1333,78258,0.133,74.07,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,104750.11,15.27,8,1768.2228
Europe,Italy,24/1/2021,2455185,13331,85162,488,41586.892,225.806,209.194,1442.508,8.266,8.135,0.91,2400,40.652,23709,401.592,1063,18.006,7388,125.141,30934035,216211,522.179,3.65,246763,4.165,0.0495,20.2,tests performed,1479226,1366784,112460,,34086,35357,2.51,2.32,0.19,,599,19721,0.033,74.07,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,106512.91,15.19,11.41,1797.9795
Europe,Italy,31/1/2021,2541783,12713,88279,421,43053.724,215.338,209.547,1495.305,7.131,7.542,0.94,2215,37.519,22311,377.913,906,15.346,6812,115.384,32666726,213364,551.427,3.602,247527,4.178,0.0498,20.1,tests performed,2046008,1401508,644518,,60055,80969,3.47,2.37,1.09,,1371,4961,0.008,74.07,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,107990.11,15.08,9.91,1822.9152
Europe,Italy,7/2/2021,2625098,13439,91003,385,44464.946,227.635,201.603,1541.445,6.521,6.591,0.99,2107,35.689,21373,362.024,964,16.329,6717,113.775,34362726,206789,580.056,3.491,242286,4.09,0.0494,20.3,tests performed,2660056,1479454,1180627,,42449,87721,4.51,2.51,2,,1486,11135,0.019,74.07,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,108846.31,14.89,5.78,1837.3683
Europe,Italy,14/2/2021,2710819,13523,93356,311,45916.922,229.058,207.425,1581.301,5.268,5.694,0.99,2085,35.317,20534,347.813,988,16.735,6502,110.133,36168581,205642,610.54,3.471,257979,4.355,0.0471,21.2,tests performed,3100981,1774506,1326502,,30039,62989,5.25,3.01,2.25,,1067,42150,0.071,74.07,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,108843.31,14.6,-0.02,1837.3176
Europe,Italy,21/2/2021,2795796,14914,95486,251,47356.296,252.619,205.625,1617.38,4.252,5.154,1.12,2094,35.469,19898,337.04,979,16.583,6963,117.942,38058939,250986,642.45,4.237,270051,4.559,0.0462,21.6,tests performed,3630596,2260511,1370112,,51269,75659,6.15,3.83,2.32,,1282,69429,0.118,77.78,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,109642.914,14.44,5.64,1850.8152
Europe,Italy,28/2/2021,2907825,18902,97507,280,49253.887,320.17,271.084,1651.612,4.743,4.89,1.21,2231,37.79,20869,353.487,1197,20.275,8820,149.397,40132887,257024,677.459,4.339,296278,5.001,0.0559,17.9,tests performed,4440819,3003841,1437005,,78536,115746,7.52,5.09,2.43,,1961,106190,0.18,77.78,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,110181.516,14.25,3.87,1859.907
Europe,Italy,7/3/2021,3046762,23633,99578,307,51607.257,400.305,336.196,1686.691,5.2,5.011,1.16,2605,44.125,23749,402.27,1444,24.459,10939,185.289,42342845,271336,714.764,4.58,315708,5.329,0.0644,15.5,tests performed,5615993,3922456,1693570,,103274,167882,9.51,6.64,2.87,,2844,131231,0.222,79.63,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,111102.72,14.11,6.66,1875.4573
Europe,Italy,14/3/2021,3201838,26031,101881,317,54233.996,440.923,375.248,1725.701,5.369,5.573,1.09,3082,52.204,27600,467.5,1767,29.93,12614,213.661,44623304,273966,753.259,4.625,325780,5.499,0.0683,14.7,tests performed,6935125,4886691,2048506,,106294,188447,11.75,8.28,3.47,,3192,137748,0.233,79.63,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,112827.516,14.09,12.74,1904.5725
Europe,Italy,21/3/2021,3356331,23913,104642,401,56850.859,405.048,373.838,1772.467,6.792,6.681,1.04,3448,58.404,30932,523.938,1854,31.404,13167,223.028,46890903,277086,791.537,4.677,323943,5.468,0.0676,14.8,tests performed,8067480,5528439,2539208,,130833,161765,13.67,9.36,4.3,,2740,91678,0.155,79.63,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,115218.516,14.16,18.16,1944.9335
Europe,Italy,28/3/2021,3512390,23771,107636,380,59494.248,402.643,377.627,1823.181,6.437,7.245,0.94,3679,62.316,32380,548.465,1873,31.726,12411,210.222,49093288,272703,828.714,4.603,314626,5.311,0.0707,14.1,tests performed,9701846,6667653,3034385,,163927,233481,16.43,11.29,5.14,,3955,162745,0.276,79.63,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,118534.914,14.34,26.18,2000.9156
Europe,Italy,4/4/2021,3650247,21247,110704,376,61829.324,359.89,333.582,1875.148,6.369,7.424,0.85,3703,62.723,32135,544.315,1649,27.931,11767,199.314,51200043,250933,864.277,4.236,300965,5.08,0.0647,15.5,tests performed,11426532,7907530,3519228,,96384,246384,19.35,13.39,5.96,,4173,177125,0.3,83.33,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,121843.12,14.52,26.21,2056.7593
Europe,Italy,11/4/2021,3754077,17551,113923,344,63588.038,297.286,251.245,1929.673,5.827,7.789,0.9,3585,60.724,30836,522.312,1501,25.425,9572,162.134,53054866,253100,895.587,4.272,264975,4.473,0.0547,18.3,tests performed,13423995,9419251,4005089,,202708,285352,22.74,15.95,6.78,,4833,215960,0.366,78.7,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,124709.516,14.64,23.2,2105.1453
Europe,Italy,18/4/2021,3857443,15364,116676,310,65338.892,260.241,250.122,1976.304,5.251,6.662,0.89,3311,56.083,26959,456.642,1361,23.053,7847,132.916,55094444,230116,930.016,3.884,291368,4.918,0.0492,20.3,tests performed,15645996,11093440,4552921,,242916,317429,26.5,18.79,7.71,,5377,239170,0.405,78.7,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,127227.914,14.73,20.77,2147.657
Europe,Italy,25/4/2021,3949517,13814,119021,322,66898.478,233.987,222.798,2016.025,5.454,5.674,0.92,2862,48.478,23524,398.459,1062,17.989,7092,120.127,57126017,239482,964.31,4.043,290225,4.899,0.0456,22,tests performed,18134636,12848857,5298779,,268426,355520,30.72,21.76,8.98,,6022,250774,0.425,78.7,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,129866.71,14.83,22.11,2192.2007
Europe,Italy,2/5/2021,4035617,12964,121033,226,68356.873,219.589,208.342,2050.105,3.828,4.869,0.85,2524,42.753,20869,353.487,995,16.854,6034,102.206,59114826,156872,997.881,2.648,284116,4.796,0.0413,24.2,tests performed,21135884,14884093,6347140,,371118,428750,35.8,25.21,10.75,,7262,290748,0.492,73.15,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,131877.9,14.86,17.12,2226.1506
Europe,Italy,9/5/2021,4102921,10174,122694,224,69496.895,172.331,162.86,2078.239,3.794,4.019,0.8,2192,37.129,17612,298.319,848,14.364,4847,82.1,61097024,226006,1031.342,3.815,283171,4.78,0.0335,29.8,tests performed,24461523,17125942,7521176,,384466,475091,41.43,29.01,12.74,,8047,320264,0.542,73.15,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,133121.5,14.81,10.75,2247.1428
Europe,Italy,16/5/2021,4153374,6652,124063,136,70351.488,112.674,122.085,2101.428,2.304,3.313,0.71,1779,30.133,13913,235.664,574,9.723,3553,60.182,62902667,202573,1061.822,3.42,257949,4.354,0.0265,37.7,tests performed,27893654,19386481,8770690,,410655,490304,47.25,32.84,14.86,,8305,322934,0.547,69.44,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,133977.3,14.71,7.4,2261.589
Europe,Italy,23/5/2021,4188190,4714,125153,125,70941.215,79.848,84.247,2119.891,2.117,2.638,0.68,1410,23.883,10571,179.056,457,7.741,2476,41.939,64558486,179391,1089.773,3.028,236546,3.993,0.02,50.1,tests performed,31382875,21468137,10346132,,408295,498460,53.16,36.36,17.52,,8443,297379,0.504,69.44,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,134928.1,14.64,8.46,2277.639
Europe,Italy,30/5/2021,4213055,3348,126002,83,71362.388,56.71,60.168,2134.272,1.406,2.054,0.68,1061,17.972,7652,129.613,268,4.539,1745,29.557,66085278,164495,1115.545,2.777,218113,3.682,0.0156,64.1,tests performed,34974855,23517219,12062829,,402790,513140,59.24,39.83,20.43,,8692,292726,0.496,71.3,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,135587.69,14.53,5.81,2288.7732
Europe,Italy,6/6/2021,4230153,2434,126472,57,71652.001,41.228,41.373,2142.233,0.965,1.137,0.69,774,13.11,5737,97.176,198,3.354,1322,22.393,67327507,149958,1136.515,2.531,177461,2.996,0.0132,75.6,tests performed,38705278,26432367,13232467,,512953,532918,65.56,44.77,22.41,,9027,416450,0.705,71.3,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,136427.69,14.45,7.56,2302.9526
Europe,Italy,13/6/2021,4243482,1722,126976,52,71877.773,29.168,32.253,2150.77,0.881,1.22,0.66,565,9.57,4107,69.566,162,2.744,999,16.921,68604561,134136,1158.072,2.264,182436,3.08,0.0097,102.6,tests performed,42719355,29649714,14224277,,436247,573440,72.36,50.22,24.09,,9713,459621,0.779,71.3,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,136921.89,14.33,4.34,2311.295
Europe,Italy,20/6/2021,4252095,1193,127253,28,72023.663,20.208,20.841,2155.462,0.474,0.67,0.61,389,6.589,2833,47.986,94,1.592,667,11.298,69916221,150522,1180.213,2.541,187380,3.163,0.0062,161.9,tests performed,46564519,31796367,15965838,,438371,549309,78.87,53.86,27.04,,9304,306665,0.519,71.3,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,137347.1,14.2,3.77,2318.4727
Europe,Italy,27/6/2021,4257289,838,127458,40,72111.641,14.194,12.568,2158.934,0.678,0.496,0.71,294,4.98,2037,34.504,62,1.05,528,8.943,71131694,137583,1200.731,2.322,173639,2.931,0.0042,238.7,tests performed,50485276,33716199,17999997,,432080,560108,85.51,57.11,30.49,,9487,274262,0.465,69.91,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,139061.1,14.22,15.36,2347.4055
Europe,Italy,4/7/2021,4262511,929,127637,22,72200.094,15.736,12.636,2161.966,0.373,0.433,1.01,197,3.337,1561,26.441,37,0.627,463,7.842,72340685,141640,1221.139,2.391,172713,2.915,0.0043,230.4,tests performed,54254277,35211139,20301230,,415021,538429,91.9,59.64,34.39,,9120,213563,0.362,46.26,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,140258.1,14.18,10.67,2367.6113
Europe,Italy,11/7/2021,4269885,1394,127768,12,72324.997,23.612,17.843,2164.185,0.203,0.317,1.4,161,2.727,1295,21.935,49,0.83,536,9.079,73509260,143332,1240.865,2.42,166939,2.818,0.0068,146.8,tests performed,58052736,36085077,23247405,,411669,542637,98.33,61.12,39.38,,9191,124848,0.211,46.12,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,140811.89,14.07,4.82,2376.9597
